username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
unlocalblog;2015-10-15 01:11;0;0;""Aww yeah, Bootstrap 4 is coming!" This makes so incredibly happy that i never learned TB2 or TB3! :D";;;;"654434499766255616";https://twitter.com/unlocalblog/status/654434499766255616
timaldridge;2015-10-15 01:08;0;0;"Bootstrap 4 IS Coming! https:// lnkd.in/ekqfskq";;;;"654433743831040000";https://twitter.com/timaldridge/status/654433743831040000
timaldridge;2015-10-15 01:08;1;0;"Bootstrap 4 IS Coming! https:// ultimatumtheme.com/bootstrap-4-is -coming/ … via @ultimatumtheme";;@ultimatumtheme;;"654433679796625408";https://twitter.com/timaldridge/status/654433679796625408
BeCoolOnMeTHO_;2015-10-15 01:06;0;0;"I'm coding my website on bootstrap . I want a blog layout with a comment box";;;;"654433026491973632";https://twitter.com/BeCoolOnMeTHO_/status/654433026491973632
WebDev00;2015-10-15 01:00;0;1;"RT @jennamolby : Bootstrap 4: New & Cool Features You’ll Love http:// buff.ly/1jZv0hX http:// buff.ly/1jZv1CC #WebDev #WebDesign";;@jennamolby;#WebDev #WebDesign;"654431681844244480";https://twitter.com/WebDev00/status/654431681844244480
GeeInTheNorth;2015-10-15 00:59;0;0;"@GBRIELGRY and if you like Dr who it deals with the bootstrap paradox in an interesting way";;@GBRIELGRY;;"654431331091410944";https://twitter.com/GeeInTheNorth/status/654431331091410944
PureChat;2015-10-15 00:56;0;3;"#ecommerce tips for #smallbiz : How to Bootstrap Your Online Business Without a Web Designer http:// buff.ly/1Qu0K9k via @PureChat";;@PureChat;#ecommerce #smallbiz;"654430488350851073";https://twitter.com/PureChat/status/654430488350851073
JanNelson402;2015-10-15 00:31;1;2;"7 Ways to Standout on Social Media with a Bootstrap Budget http:// ducttape.me/1EyfiTY";;;;"654424327434170368";https://twitter.com/JanNelson402/status/654424327434170368
guardiantheme;2015-10-15 00:29;0;1;"Download #Bootstrap based Free Business #Onepage HTML Template http:// j.mp/1OicUEv #freehtmltemplate #HTML5 #FREE pic.twitter.com/RvfNieKK3o";;;#Bootstrap #Onepage #freehtmltemplate #HTML5 #FREE;"654423787358842880";https://twitter.com/guardiantheme/status/654423787358842880
aardvark179;2015-10-15 00:25;0;0;"So is this series of Doctor Who going to be all about bootstrap paradoxes?";;;;"654422887139528704";https://twitter.com/aardvark179/status/654422887139528704
zesky;2015-10-15 00:20;0;1;"I'm happy to announce our new theme: EstateMag - #Wordpress Blog Theme - http:// themeforest.net/item/estatemag -responsive-wordpress-blog-theme/8302401?ref=zerge … #bootstrap #html5 #jquery #css3";;;#Wordpress #bootstrap #html5 #jquery #css3;"654421458882433024";https://twitter.com/zesky/status/654421458882433024
evilgeek;2015-10-15 00:19;0;0;"The Fourth Wall & The Bootstrap Paradox - Doctor Who Watch http:// bit.ly/1jAGRCw";;;;"654421317945442304";https://twitter.com/evilgeek/status/654421317945442304username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AirDronez4Hire;2016-04-04 01:52;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/k73NGUQfwa";;;;"716775532205965312";https://twitter.com/AirDronez4Hire/status/716775532205965312
AirDronez4Hire;2016-04-04 01:51;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/yxQ50QQQ9v";;;;"716775154005610497";https://twitter.com/AirDronez4Hire/status/716775154005610497
AirDronez4Hire;2016-04-04 01:48;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/hMlzyKzqa3";;;;"716774324204490752";https://twitter.com/AirDronez4Hire/status/716774324204490752
matsuu_zatsu;2016-04-04 01:48;0;0;"Bootstrap a cross-platform eCommerce app https://www. noodl.io/market/product /P201602271203444/ionic-shop-advanced-edition-full-ecommerce-app-w-stripe-payments-and-admin …";;;;"716774318575890432";https://twitter.com/matsuu_zatsu/status/716774318575890432
VAGirlFriday;2016-04-04 01:45;0;0;"Bootstrap Marketing - Five $0 Business Models - Eleanor Prior http:// eleanorprior.com/bootstrap-mark eting-0-business-models/ …";;;;"716773529652477952";https://twitter.com/VAGirlFriday/status/716773529652477952
DannyCox;2016-04-04 01:41;1;1;"Flatfy - Nice Free Clean & Minimal HTML Theme by @GalantiAndrea #flatfy #bootstrap #flat #css #html http:// bit.ly/1Ux2nHl";;@GalantiAndrea;#flatfy #bootstrap #flat #css #html;"716772650421366786";https://twitter.com/DannyCox/status/716772650421366786
zesky;2016-04-04 01:40;1;0;"Meet Foxlight - a brand new #WordPress Personal Blog Theme - http:// themeforest.net/item/foxlight- wordpress-personal-blog-theme/12368491?ref=zerge … #html5 #wp #css3 #responsive #bootstrap #rwd #webdesign";;;#WordPress #html5 #wp #css3 #responsive #bootstrap #rwd #webdesign;"716772276876742660";https://twitter.com/zesky/status/716772276876742660
AirDronez4Hire;2016-04-04 01:30;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/59QykvUhzq";;;;"716769868863770624";https://twitter.com/AirDronez4Hire/status/716769868863770624
Floris;2016-04-04 01:29;0;0;"Looking forward to the first beta of Twitter Bootstrap version 4 / @getbootstrap";;@getbootstrap;;"716769726895165440";https://twitter.com/Floris/status/716769726895165440
AirDronez4Hire;2016-04-04 01:29;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/DKB8leopeo";;;;"716769642316832769";https://twitter.com/AirDronez4Hire/status/716769642316832769
AirDronez4Hire;2016-04-04 01:29;0;0;"No Coding -100 % Free - BootStrap Themes To Choose From - Design Your Own Web Site Today - http:// sitebuilder.mygeofy.com pic.twitter.com/W85chOuy6e";;;;"716769566567702528";https://twitter.com/AirDronez4Hire/status/716769566567702528
KevinInABQ;2016-04-04 01:26;0;0;"@LunaticRex @olnikwik yeah, except that's a perfect Bootstrap paradox.";;@LunaticRex @olnikwik;;"716768923295715328";https://twitter.com/KevinInABQ/status/716768923295715328
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap How Bootstrapping Can Teach Valuable Business Lessons To Small Businesses http:// dlvr.it/KyZj4Z pic.twitter.com/paN3yd8vIK";;;#bootstrap;"716767594666008577";https://twitter.com/startupcrunch/status/716767594666008577
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap It’s Time to Start Embracing Your Failures http:// dlvr.it/KyZj4Q pic.twitter.com/ETpPFKQGvv";;;#bootstrap;"716767591021154304";https://twitter.com/startupcrunch/status/716767591021154304
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap Bootstrapping Is Much More Fun Than Investors http:// dlvr.it/KyZj3q pic.twitter.com/dW57rMiHel";;;#bootstrap;"716767588303249409";https://twitter.com/startupcrunch/status/716767588303249409
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap Top African-American Women Share How They Navigated Entrepreneurship A Resource For Black Women In… http:// dlvr.it/KyZj3b";;;#bootstrap;"716767584423546883";https://twitter.com/startupcrunch/status/716767584423546883
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap Boot camp aims to arm new entrepreneurs http:// dlvr.it/KyZj1L pic.twitter.com/6FORvzvkO2";;;#bootstrap;"716767580619341826";https://twitter.com/startupcrunch/status/716767580619341826
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap Bootstrapping Entrepreneurs http:// dlvr.it/KyZj0c";;;#bootstrap;"716767565645619200";https://twitter.com/startupcrunch/status/716767565645619200
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap What is Bootstrapping? http:// dlvr.it/KyZhyv pic.twitter.com/SCrYOlLLWy";;;#bootstrap;"716767561396826113";https://twitter.com/startupcrunch/status/716767561396826113
startupcrunch;2016-04-04 01:21;0;0;"#bootstrap 8 Ways Bootstrapping Makes You A Better Entrepreneur http:// dlvr.it/KyZhwj pic.twitter.com/V1TQFOhXpw";;;#bootstrap;"716767550260948992";https://twitter.com/startupcrunch/status/716767550260948992
mzaaa1;2016-04-04 01:20;0;1;"Pluton - Free Single Page Bootstrap Html Template http://www. graphberry.com/item/pluton-si ngle-page-bootstrap-html-template …";;;;"716767338549395460";https://twitter.com/mzaaa1/status/716767338549395460
lochhead;2016-04-04 01:15;0;1;"How should #startup #founders face ill will toward them from parents? @colinvincent @equitydirectory http:// ow.ly/10cm71#Startup Lessons … #bootstrap";;@colinvincent @equitydirectory;#startup #founders #Startup #bootstrap;"716766049518108672";https://twitter.com/lochhead/status/716766049518108672
shivassangwan;2016-04-04 01:09;0;1;"Bootstrap first and then raise money. https:// twitter.com/sramana/status /716737094484422656 …";;;;"716764585257140224";https://twitter.com/shivassangwan/status/716764585257140224
startupcrunch;2016-04-04 01:09;0;0;"#bootstrap How Bootstrapping Can Teach Valuable Business Lessons To Small Businesses http:// dlvr.it/KyZXSy pic.twitter.com/x9cezX7UpZ";;;#bootstrap;"716764523206545408";https://twitter.com/startupcrunch/status/716764523206545408
startupcrunch;2016-04-04 01:09;0;0;"#bootstrap It’s Time to Start Embracing Your Failures http:// dlvr.it/KyZXSs pic.twitter.com/RC8qNWX1b0";;;#bootstrap;"716764520312496129";https://twitter.com/startupcrunch/status/716764520312496129
startupcrunch;2016-04-04 01:09;0;0;"#bootstrap Bootstrapping Is Much More Fun Than Investors http:// dlvr.it/KyZXSm pic.twitter.com/pXdLUzaQiO";;;#bootstrap;"716764517602975744";https://twitter.com/startupcrunch/status/716764517602975744
startupcrunch;2016-04-04 01:09;1;0;"#bootstrap Top African-American Women Share How They Navigated Entrepreneurship A Resource For Black Women In… http:// dlvr.it/KyZXSj";;;#bootstrap;"716764515145134080";https://twitter.com/startupcrunch/status/716764515145134080
startupcrunch;2016-04-04 01:09;0;0;"#bootstrap Boot camp aims to arm new entrepreneurs http:// dlvr.it/KyZXSQ pic.twitter.com/W2r8gltQUX";;;#bootstrap;"716764512167133184";https://twitter.com/startupcrunch/status/716764512167133184
startupcrunch;2016-04-04 01:09;0;0;"#bootstrap Bootstrapping Entrepreneurs http:// dlvr.it/KyZXS3";;;#bootstrap;"716764509679935488";https://twitter.com/startupcrunch/status/716764509679935488
startupcrunch;2016-04-04 01:09;2;0;"#bootstrap What is Bootstrapping? http:// dlvr.it/KyZXQz pic.twitter.com/kJpp4eR1oC";;;#bootstrap;"716764507272388610";https://twitter.com/startupcrunch/status/716764507272388610username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Close up interview with entrepreneur and blockchain visonaire Ronny Boesing, CEO… http:// dlvr.it/M3Y4rL pic.twitter.com/AA5JHnHKEE";;;#bootstrap;"766061413232091137";https://twitter.com/startupcrunch/status/766061413232091137
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Why Bootstrapping is Better http:// dlvr.it/M3Y4rH pic.twitter.com/QvxKnImxLP";;;#bootstrap;"766061408362438656";https://twitter.com/startupcrunch/status/766061408362438656
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap ThemeLight - A free Twitter Bootstrap Business Template http:// dlvr.it/M3Y4rF pic.twitter.com/iqNSMlEG0y";;;#bootstrap;"766061402721136640";https://twitter.com/startupcrunch/status/766061402721136640
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Which Type of Financing is Right For Your Startup? The Pros and Cons of… http:// dlvr.it/M3Y4r9 pic.twitter.com/TIlygd527S";;;#bootstrap;"766061397100732416";https://twitter.com/startupcrunch/status/766061397100732416
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap The 15 Best Podcasts for New Product-Driven Entrepreneurs http:// dlvr.it/M3Y4r3 pic.twitter.com/AVyRK8wU8M";;;#bootstrap;"766061390775750656";https://twitter.com/startupcrunch/status/766061390775750656
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap 7 Entrepreneur Travel Hacks That Can Maximize Productivity http:// dlvr.it/M3Y4qx pic.twitter.com/TjxmtVTgHa";;;#bootstrap;"766061385490968577";https://twitter.com/startupcrunch/status/766061385490968577
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Bootstrapping Is Much More Fun Than Investors http:// dlvr.it/M3Y4qf pic.twitter.com/dEFjHIUmEV";;;#bootstrap;"766061378939400193";https://twitter.com/startupcrunch/status/766061378939400193
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Bootstrapping to success: How to grow your business without VC funding http:// dlvr.it/M3Y4qB pic.twitter.com/qXFlpI3lJc";;;#bootstrap;"766061373549752320";https://twitter.com/startupcrunch/status/766061373549752320
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap Why Every Entrepreneur Should Bootstrap At Least Once http:// dlvr.it/M3Y4nL pic.twitter.com/EjzqiwDZh7";;;#bootstrap;"766061368919203840";https://twitter.com/startupcrunch/status/766061368919203840
startupcrunch;2016-08-18 01:57;0;0;"#bootstrap What is Bootstrapping? http:// dlvr.it/M3Y4hX pic.twitter.com/1RswMmzpHY";;;#bootstrap;"766061364112531456";https://twitter.com/startupcrunch/status/766061364112531456
JoindaHunt;2016-08-18 01:57;0;0;"Needed fronted developer to design Bootstrap theme to sell on Theme-forest by harishanif851 http:// ift.tt/2bo0xuF I need experienced Fro…";;;;"766061355493367808";https://twitter.com/JoindaHunt/status/766061355493367808
todaysjobsfinde;2016-08-18 01:56;0;0;"#Senior Software Engineer, Product Development, UI, C#, Angular.JS, Bootstrap , Git, JavaScript, JSON #jobs #j ... http:// bit.ly/2aWJ6Rb";;;#Senior # #jobs #j;"766061292096360449";https://twitter.com/todaysjobsfinde/status/766061292096360449
todaysjobsfinde;2016-08-18 01:56;0;0;"#Senior Software Engineer, UI, C#, Angular.JS, Bootstrap , Git, JavaScript, JSON, Cloud, Distributed, #jobs #j ... http:// bit.ly/2aWJtLx";;;#Senior # #jobs #j;"766061291240685568";https://twitter.com/todaysjobsfinde/status/766061291240685568
onbondstreet;2016-08-18 01:53;0;1;"“I wanted to borrow that model, bootstrap , and build a charity where 100% of public donations went to water projects." - @scottharrison";;@scottharrison;;"766060302769217536";https://twitter.com/onbondstreet/status/766060302769217536
aveces123;2016-08-18 01:52;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / vía @wrapbootstrap";;@wrapbootstrap;;"766060238340497408";https://twitter.com/aveces123/status/766060238340497408
wscareer_com;2016-08-18 01:52;0;1;"#jobs #jobsearch #Florida #Senior Software Engineer, UI, C#, Angular.JS, Bootstrap , Git, JavaScript, JSON, Cl... http:// bit.ly/2bIVmpQ";;;#jobs #jobsearch #Florida #Senior #;"766060141477146625";https://twitter.com/wscareer_com/status/766060141477146625
JavascriptBot_;2016-08-18 01:51;0;0;"Dive In Twitter Bootstrap here http:// zpy.io/9bcb3fd7 #bootstrap #web @javascriptbot_";;@javascriptbot_;#bootstrap #web;"766059918885400576";https://twitter.com/JavascriptBot_/status/766059918885400576
allcssjobs;2016-08-18 01:50;0;0;"#Freelance #css job- Needed fronted developer to design Bootstrap theme to sell on Theme… http:// goo.gl/fb/vC9NqP";;;#Freelance #css;"766059731530153984";https://twitter.com/allcssjobs/status/766059731530153984
careerrobot;2016-08-18 01:50;0;0;"#Senior Software Engineer, Product Development, UI, C#, Angular.JS, Bootstrap , Git, JavaScript, JSON #jobs #j ... http:// bit.ly/2bIUiSQ";;;#Senior # #jobs #j;"766059721669304320";https://twitter.com/careerrobot/status/766059721669304320
careerrobot;2016-08-18 01:50;0;0;"#Senior Software Engineer, UI, C#, Angular.JS, Bootstrap , Git, JavaScript, JSON, Cloud, Distributed, #jobs #j ... http:// bit.ly/2bfKeh2";;;#Senior # #jobs #j;"766059720729698304";https://twitter.com/careerrobot/status/766059720729698304
hackerequipment;2016-08-18 01:49;0;0;"RT OReillySecurity "RT grittygrease: Happy to announce that I'll be speaking at OReillySecurity EU about Bootstrap … http:// conferences.oreilly.com/security/netwo rk-data-security-eu/public/schedule/detail/53297 … "";;;;"766059502634500096";https://twitter.com/hackerequipment/status/766059502634500096
rulesofsuccess_;2016-08-18 01:45;0;0;"Want to know the best way to run a #startup ? #CEO of #privatetunnel asks the ? #vc #fund or #bootstrap ? Listen in! http:// traffic.libsyn.com/talking2myself /The_Rules_of_Success_Podcast_Ep._62_FINAL_CUT.mp3 …";;;#startup #CEO #privatetunnel #vc #fund #bootstrap;"766058288618373121";https://twitter.com/rulesofsuccess_/status/766058288618373121
arifuli54823309;2016-08-18 01:42;0;0;"Fortune : HTML5 Responsive Bootstrap Template http://www. jqueryrain.com/freetemplates/ fortune-html5-responsive-bootstrap-template/ …";;;;"766057545916088321";https://twitter.com/arifuli54823309/status/766057545916088321
abdurrahimID;2016-08-18 01:40;0;0;"Borneo Security Crew: Skin Bootstrap " Lite " http:// srte.xyz/iVotF";;;;"766057120722669569";https://twitter.com/abdurrahimID/status/766057120722669569
RecrewtCo;2016-08-18 01:36;1;2;"The latest The Daily Freelance Job Report! http:// paper.li/RecrewtCo/1440 718297?edition_id=600b2900-64d3-11e6-abd7-0cc47a0d1605 … #remotework #bootstrap";;;#remotework #bootstrap;"766056061115703296";https://twitter.com/RecrewtCo/status/766056061115703296
